species,lat,lon
Emys orbicularis,46.593781,41.553885
Emys orbicularis,46.597723,30.649013
Emys orbicularis,46.605722,38.798887
Emys orbicularis,46.607349,1.300722
Emys orbicularis,46.61,17.16
Emys orbicularis,46.613346,36.850232
Emys orbicularis,46.613833,38.262913
Emys orbicularis,46.621416,36.915682
Emys orbicularis,46.621774,1.258854
Emys orbicularis,46.623318,36.946421
Emys orbicularis,46.643264,35.275879
Emys orbicularis,46.643838,1.251527
Emys orbicularis,46.643988,1.277272
Emys orbicularis,46.644138,1.27691
Emys orbicularis,46.644153,1.27697
Emys orbicularis,46.644203,1.276896
Emys orbicularis,46.644273,1.276514
Emys orbicularis,46.644354,1.276444
Emys orbicularis,46.644426,1.276431
Emys orbicularis,46.644448,1.277474
Emys orbicularis,46.645046,1.253975
Emys orbicularis,46.646323,1.282375
Emys orbicularis,46.646903,1.277246
Emys orbicularis,46.647374,1.276731
Emys orbicularis,46.648493,1.276989
Emys orbicularis,46.649131,17.262507
Emys orbicularis,46.649143,1.276336
Emys orbicularis,46.649151,1.276357
Emys orbicularis,46.649208,1.276241
Emys orbicularis,46.649458,1.273948
Emys orbicularis,46.649544,1.274663
Emys orbicularis,46.65,20.12
Emys orbicularis,46.65,20.12
Emys orbicularis,46.65047,1.312606
Emys orbicularis,46.650572,1.161439
Emys orbicularis,46.650572,1.161439
Emys orbicularis,46.650607,1.312415
Emys orbicularis,46.656095,36.854386
Emys orbicularis,46.657088,3.094708
Emys orbicularis,46.66,17.29
Emys orbicularis,46.66056,30.697433
Emys orbicularis,46.660745,1.172939
Emys orbicularis,46.660745,1.172939
Emys orbicularis,46.665,31.158
Emys orbicularis,46.667125,35.679135
Emys orbicularis,46.667354,36.943302
Emys orbicularis,46.668553,31.905334
Emys orbicularis,46.670107,1.18324
Emys orbicularis,46.671374,35.768451
Emys orbicularis,46.671491,33.136782
Emys orbicularis,46.672348,1.24796
Emys orbicularis,46.672395,1.247958
Emys orbicularis,46.672418,1.247964
Emys orbicularis,46.672455,1.247967
Emys orbicularis,46.672477,1.247974
Emys orbicularis,46.672562,1.328253
Emys orbicularis,46.67319,1.229461
Emys orbicularis,46.67319,1.229461
Emys orbicularis,46.673347,1.795095
Emys orbicularis,46.673697,36.832459
Emys orbicularis,46.675017,36.869925
Emys orbicularis,46.682392,1.220888
Emys orbicularis,46.6845,36.820384
Emys orbicularis,46.684699,17.202518
Emys orbicularis,46.685315,1.224964
Emys orbicularis,46.685554,1.169169
Emys orbicularis,46.685698,1.218445
Emys orbicularis,46.686691,1.170853
Emys orbicularis,46.688517,1.249414
Emys orbicularis,46.688557,1.249451
Emys orbicularis,46.689018,1.187921
Emys orbicularis,46.689018,1.187921
Emys orbicularis,46.689018,1.187921
Emys orbicularis,46.689018,1.187921
Emys orbicularis,46.689075,47.98293
Emys orbicularis,46.69,19.54
Emys orbicularis,46.69,17.23
Emys orbicularis,46.691189,33.073226
Emys orbicularis,46.692278,21.131785
Emys orbicularis,46.692743,40.536173
Emys orbicularis,46.694196,1.204376
Emys orbicularis,46.696111,35.613382
Emys orbicularis,46.698292,36.898454
Emys orbicularis,46.7,1
Emys orbicularis,46.700997,19.259627
Emys orbicularis,46.701119,1.215277
Emys orbicularis,46.702469,35.237889
Emys orbicularis,46.703,31.137
Emys orbicularis,46.703203,1.225061
Emys orbicularis,46.703797,1.229007
Emys orbicularis,46.704353,1.280823
Emys orbicularis,46.705482,1.201337
Emys orbicularis,46.706811,1.209653
Emys orbicularis,46.706815,1.135235
Emys orbicularis,46.706833,1.208826
Emys orbicularis,46.707588,1.203432
Emys orbicularis,46.707617,1.147556
Emys orbicularis,46.707646,1.203866
Emys orbicularis,46.707735,1.205735
Emys orbicularis,46.708384,31.812763
Emys orbicularis,46.70897,1.218866
Emys orbicularis,46.708982,1.218754
Emys orbicularis,46.709037,1.295705
Emys orbicularis,46.709486,1.223077
Emys orbicularis,46.709691,1.213863
Emys orbicularis,46.709765,1.214048
Emys orbicularis,46.71,17.49
Emys orbicularis,46.712964,35.344056
Emys orbicularis,46.712986,1.294818
Emys orbicularis,46.713147,1.295849
Emys orbicularis,46.713866,35.211713
Emys orbicularis,46.715303,1.295437
Emys orbicularis,46.715348,1.295396
Emys orbicularis,46.715511,1.164054
Emys orbicularis,46.716605,1.187595
Emys orbicularis,46.716657,1.187659
Emys orbicularis,46.716764,32.719021
Emys orbicularis,46.717248,35.211872
Emys orbicularis,46.717295,1.203851
Emys orbicularis,46.718738,34.109736
Emys orbicularis,46.718975,1.184584
Emys orbicularis,46.719415,1.231825
Emys orbicularis,46.72,1.23
Emys orbicularis,46.72,1.16
Emys orbicularis,46.72,1.11
Emys orbicularis,46.72,1.17
Emys orbicularis,46.72,1.17
Emys orbicularis,46.720221,1.173469
Emys orbicularis,46.72025,1.335722
Emys orbicularis,46.720268,1.330009
Emys orbicularis,46.720384,1.172181
Emys orbicularis,46.720474,1.172812
Emys orbicularis,46.720474,1.172812
Emys orbicularis,46.720475,1.171905
Emys orbicularis,46.72051,1.173003
Emys orbicularis,46.720535,1.171891
Emys orbicularis,46.720582,1.172146
Emys orbicularis,46.72063,1.172218
Emys orbicularis,46.720682,1.172919
Emys orbicularis,46.720688,1.173096
Emys orbicularis,46.720692,1.172817
Emys orbicularis,46.720707,1.173082
Emys orbicularis,46.720717,1.171902
Emys orbicularis,46.720737,1.171205
Emys orbicularis,46.720791,1.172041
Emys orbicularis,46.720821,1.172421
Emys orbicularis,46.720825,1.171992
Emys orbicularis,46.720839,1.173618
Emys orbicularis,46.720888,1.175323
Emys orbicularis,46.721035,1.19133
Emys orbicularis,46.722164,1.179927
Emys orbicularis,46.722309,32.088489
Emys orbicularis,46.722343,1.168945
Emys orbicularis,46.7224,1.1691
Emys orbicularis,46.722469,1.168832
Emys orbicularis,46.722472,1.169797
Emys orbicularis,46.722576,1.168242
Emys orbicularis,46.722755,1.168472
Emys orbicularis,46.722844,1.167158
Emys orbicularis,46.723019,1.168859
Emys orbicularis,46.723091,1.168975
Emys orbicularis,46.723256,1.169218
Emys orbicularis,46.723388,1.171031
Emys orbicularis,46.723432,1.169068
Emys orbicularis,46.724491,1.162956
Emys orbicularis,46.7253,1.210537
Emys orbicularis,46.72544,1.210967
Emys orbicularis,46.725574,1.210795
Emys orbicularis,46.726307,1.236877
Emys orbicularis,46.726429,1.233059
Emys orbicularis,46.726719,1.209555
Emys orbicularis,46.726921,1.233883
Emys orbicularis,46.72696,33.175851
Emys orbicularis,46.726978,1.233832
Emys orbicularis,46.727187,1.231728
Emys orbicularis,46.727207,1.324017
Emys orbicularis,46.7274,1.2337
Emys orbicularis,46.727523,1.232708
Emys orbicularis,46.72758,1.232799
Emys orbicularis,46.727585,1.232786
Emys orbicularis,46.727585,1.232702
Emys orbicularis,46.727587,1.232808
Emys orbicularis,46.727596,1.232808
Emys orbicularis,46.727602,1.232908
Emys orbicularis,46.727604,1.232802
Emys orbicularis,46.727619,1.232812
Emys orbicularis,46.727648,1.232894
Emys orbicularis,46.72765,1.232824
Emys orbicularis,46.727658,1.232707
Emys orbicularis,46.729257,1.23124
Emys orbicularis,46.729864,1.227093
Emys orbicularis,46.729966,1.193161
Emys orbicularis,46.730556,34.015526
Emys orbicularis,46.731578,1.339423
Emys orbicularis,46.731875,1.23549
Emys orbicularis,46.733143,1.196646
Emys orbicularis,46.733272,1.187897
Emys orbicularis,46.733272,1.187897
Emys orbicularis,46.733272,1.187897
Emys orbicularis,46.733272,1.187897
Emys orbicularis,46.734119,31.016805
Emys orbicularis,46.734289,1.241203
Emys orbicularis,46.735253,36.899442
Emys orbicularis,46.736,1.17794
Emys orbicularis,46.736385,1.228674
Emys orbicularis,46.737219,1.231121
Emys orbicularis,46.7385,1.2248
Emys orbicularis,46.738507,1.157656
Emys orbicularis,46.7386,1.2245
Emys orbicularis,46.738802,1.218066
Emys orbicularis,46.738846,1.217809
Emys orbicularis,46.739155,1.218109
Emys orbicularis,46.739271,1.219255
Emys orbicularis,46.739373,1.218146
Emys orbicularis,46.739384,1.219147
Emys orbicularis,46.7394,1.2191
Emys orbicularis,46.739415,1.21905
Emys orbicularis,46.739433,1.219306
Emys orbicularis,46.739445,1.219201
Emys orbicularis,46.739458,1.219239
Emys orbicularis,46.739473,1.219245
Emys orbicularis,46.739494,1.219243
Emys orbicularis,46.739507,1.219053
Emys orbicularis,46.739611,1.219366
Emys orbicularis,46.739714,1.218066
Emys orbicularis,46.739766,1.219041
Emys orbicularis,46.73981,35.261522
Emys orbicularis,46.73982,1.223221
Emys orbicularis,46.74,1.22
Emys orbicularis,46.74,1.22
Emys orbicularis,46.74,1.22
Emys orbicularis,46.740031,1.223188
Emys orbicularis,46.740263,1.158075
Emys orbicularis,46.740398,1.220053
Emys orbicularis,46.740543,1.171726
Emys orbicularis,46.742022,1.217058
Emys orbicularis,46.74248,1.195615
Emys orbicularis,46.742507,1.224375
Emys orbicularis,46.743244,1.222109
Emys orbicularis,46.74339,1.227551
Emys orbicularis,46.744122,1.223817
Emys orbicularis,46.744644,1.229711
Emys orbicularis,46.74488,1.22347
Emys orbicularis,46.744913,1.223201
Emys orbicularis,46.744973,1.223437
Emys orbicularis,46.7453,1.2047
Emys orbicularis,46.745815,1.318886
Emys orbicularis,46.746816,1.156118
Emys orbicularis,46.74686,1.240768
Emys orbicularis,46.747725,1.288885
Emys orbicularis,46.749412,1.209869
Emys orbicularis,46.749455,1.253107
Emys orbicularis,46.749681,48.198439
Emys orbicularis,46.749711,1.328945
Emys orbicularis,46.749737,1.328602
Emys orbicularis,46.749798,1.328031
Emys orbicularis,46.749826,1.328564
Emys orbicularis,46.749967,1.328159
Emys orbicularis,46.75,1.17
Emys orbicularis,46.75,1.176
Emys orbicularis,46.75,1.24
Emys orbicularis,46.750918,1.230469
Emys orbicularis,46.751015,1.104543
Emys orbicularis,46.751196,1.201344
Emys orbicularis,46.752149,1.180229
Emys orbicularis,46.752208,1.247339
Emys orbicularis,46.752756,1.10419
Emys orbicularis,46.754548,35.320599
Emys orbicularis,46.754799,1.161838
Emys orbicularis,46.757823,36.863179
Emys orbicularis,46.758736,1.18079
Emys orbicularis,46.759738,1.161633
Emys orbicularis,46.760129,1.169203
Emys orbicularis,46.760414,1.162447
Emys orbicularis,46.760606,1.166579
Emys orbicularis,46.760695,1.165381
Emys orbicularis,46.760723,1.166638
Emys orbicularis,46.762412,1.172097
Emys orbicularis,46.763248,1.21525
Emys orbicularis,46.765214,34.003205
Emys orbicularis,46.7654,1.2478
Emys orbicularis,46.765439,0.98669
Emys orbicularis,46.765439,0.98669
Emys orbicularis,46.765599,0.989646
Emys orbicularis,46.765599,0.989646
Emys orbicularis,46.765657,0.989793
Emys orbicularis,46.766622,35.393428
Emys orbicularis,46.766923,1.17517
Emys orbicularis,46.7683,0.9967
Emys orbicularis,46.768551,1.379212
Emys orbicularis,46.768744,0.987668
Emys orbicularis,46.769758,0.986936
Emys orbicularis,46.769758,0.986936
Emys orbicularis,46.769758,0.986936
Emys orbicularis,46.772499,1.174407
Emys orbicularis,46.772934,1.17581
Emys orbicularis,46.773099,1.165709
Emys orbicularis,46.773341,36.925066
Emys orbicularis,46.77426,1.174743
Emys orbicularis,46.774355,1.268349
Emys orbicularis,46.775238,1.146096
Emys orbicularis,46.775788,1.181159
Emys orbicularis,46.777512,1.165201
Emys orbicularis,46.778053,1.165712
Emys orbicularis,46.778326,1.397898
Emys orbicularis,46.778385,1.230455
Emys orbicularis,46.779071,1.268125
Emys orbicularis,46.7792,1.2681
Emys orbicularis,46.779507,1.3087
Emys orbicularis,46.779704,1.308959
Emys orbicularis,46.779821,1.163029
Emys orbicularis,46.779821,1.16303
Emys orbicularis,46.78,1.19
Emys orbicularis,46.78,1.19
Emys orbicularis,46.78,19.32
Emys orbicularis,46.780121,1.194184
Emys orbicularis,46.7802,1.184917
Emys orbicularis,46.780433,1.309784
Emys orbicularis,46.780731,1.30961
Emys orbicularis,46.78091,1.309707
Emys orbicularis,46.781235,1.31091
Emys orbicularis,46.781265,1.310778
Emys orbicularis,46.781269,1.177829
Emys orbicularis,46.781936,1.195995
Emys orbicularis,46.782099,1.201286
Emys orbicularis,46.78255,1.176626
Emys orbicularis,46.782621,41.679337
Emys orbicularis,46.782695,1.308103
Emys orbicularis,46.782951,1.30851
Emys orbicularis,46.783504,36.877089
Emys orbicularis,46.78405,1.307853
Emys orbicularis,46.784063,1.198702
Emys orbicularis,46.784275,1.285372
Emys orbicularis,46.784275,1.285372
Emys orbicularis,46.784355,1.197146
Emys orbicularis,46.78477,1.313673
Emys orbicularis,46.784781,1.192017
Emys orbicularis,46.786,1.191
Emys orbicularis,46.786,1.179
Emys orbicularis,46.786191,1.19442
Emys orbicularis,46.786279,1.19701
Emys orbicularis,46.786421,1.195636
Emys orbicularis,46.786603,1.196909
Emys orbicularis,46.786717,35.304854
Emys orbicularis,46.786995,1.197338
Emys orbicularis,46.787289,1.305836
Emys orbicularis,46.787308,1.199398
Emys orbicularis,46.787323,1.188219
Emys orbicularis,46.787323,1.188219
Emys orbicularis,46.787323,1.188219
Emys orbicularis,46.787449,1.190236
Emys orbicularis,46.78747,1.198532
Emys orbicularis,46.787479,1.196501
Emys orbicularis,46.787479,1.196501
Emys orbicularis,46.78753,1.191473
Emys orbicularis,46.787543,1.196651
Emys orbicularis,46.787559,1.199723
Emys orbicularis,46.787622,1.196414
Emys orbicularis,46.787704,1.199812
Emys orbicularis,46.787719,1.197166
Emys orbicularis,46.787749,1.197724
Emys orbicularis,46.787773,1.198338
Emys orbicularis,46.787831,1.197402
Emys orbicularis,46.787856,1.183392
Emys orbicularis,46.787902,1.198252
Emys orbicularis,46.787934,1.19832
Emys orbicularis,46.787943,1.198622
Emys orbicularis,46.787945,1.198719
Emys orbicularis,46.787945,1.198719
Emys orbicularis,46.787955,1.197939
Emys orbicularis,46.787979,1.199219
Emys orbicularis,46.78799,1.198757
Emys orbicularis,46.787995,1.197968
Emys orbicularis,46.788,1.1987
Emys orbicularis,46.788,1.1986
Emys orbicularis,46.788,1.199
Emys orbicularis,46.788015,1.198009
Emys orbicularis,46.788015,1.198332
Emys orbicularis,46.788024,1.198718
Emys orbicularis,46.788024,1.198764
Emys orbicularis,46.788031,1.198377
Emys orbicularis,46.788036,1.198853
Emys orbicularis,46.788047,1.198488
Emys orbicularis,46.78805,1.198486
Emys orbicularis,46.788052,1.198755
Emys orbicularis,46.788052,1.198715
Emys orbicularis,46.788053,1.198753
Emys orbicularis,46.788055,1.198659
Emys orbicularis,46.788055,1.198809
Emys orbicularis,46.788055,1.198888
Emys orbicularis,46.78806,1.19823
Emys orbicularis,46.788061,1.19855
Emys orbicularis,46.788061,1.19855
Emys orbicularis,46.788061,1.19855
Emys orbicularis,46.788062,1.198705
Emys orbicularis,46.788063,1.198775
Emys orbicularis,46.788065,1.198422
Emys orbicularis,46.788067,1.198755
Emys orbicularis,46.788067,1.198692
Emys orbicularis,46.788068,1.198752
Emys orbicularis,46.788069,1.198462
Emys orbicularis,46.78807,1.198545
Emys orbicularis,46.788077,1.198877
Emys orbicularis,46.788078,1.198704
Emys orbicularis,46.788079,1.198393
Emys orbicularis,46.788079,1.198576
Emys orbicularis,46.788079,1.198332
Emys orbicularis,46.788081,1.198678
Emys orbicularis,46.788082,1.198604
Emys orbicularis,46.788087,1.198795
Emys orbicularis,46.788088,1.198743
Emys orbicularis,46.788088,1.198733
Emys orbicularis,46.788088,1.198635
Emys orbicularis,46.78809,1.198787
Emys orbicularis,46.78809,1.198465
Emys orbicularis,46.788091,1.198671
Emys orbicularis,46.788094,1.198765
Emys orbicularis,46.788096,1.198765
Emys orbicularis,46.788096,1.198765
Emys orbicularis,46.788097,1.198704
Emys orbicularis,46.7881,1.1987
Emys orbicularis,46.7881,1.1988
Emys orbicularis,46.788101,1.198782
Emys orbicularis,46.788101,1.198782
Emys orbicularis,46.788101,1.198782
Emys orbicularis,46.788101,1.198782
Emys orbicularis,46.788101,1.198782
Emys orbicularis,46.788102,1.198731
Emys orbicularis,46.788103,1.198461
Emys orbicularis,46.78811,1.198738
Emys orbicularis,46.788111,1.198704
Emys orbicularis,46.788111,1.198981
Emys orbicularis,46.788112,1.198472
Emys orbicularis,46.788113,1.198725
Emys orbicularis,46.788116,1.198704
Emys orbicularis,46.788118,1.198853
Emys orbicularis,46.788118,1.198747
Emys orbicularis,46.788121,1.198776
Emys orbicularis,46.788124,1.198737
Emys orbicularis,46.788125,1.19875
Emys orbicularis,46.788128,1.19844
Emys orbicularis,46.788136,1.198744
Emys orbicularis,46.788161,1.19873
Emys orbicularis,46.788177,1.198637
Emys orbicularis,46.788194,1.198734
Emys orbicularis,46.788206,1.198857
Emys orbicularis,46.78825,1.198657
Emys orbicularis,46.78833,1.272134
Emys orbicularis,46.788333,1.198611
Emys orbicularis,46.788342,1.198855
Emys orbicularis,46.788526,1.272108
Emys orbicularis,46.788681,1.184327
Emys orbicularis,46.788746,1.200456
Emys orbicularis,46.788934,1.200594
Emys orbicularis,46.789162,1.200371
Emys orbicularis,46.7892,1.2004
Emys orbicularis,46.789247,1.269779
Emys orbicularis,46.789728,1.200086
Emys orbicularis,46.789821,1.199888
Emys orbicularis,46.789987,1.200592
Emys orbicularis,46.789997,1.199851
Emys orbicularis,46.79,1.19
Emys orbicularis,46.79,1.17
Emys orbicularis,46.79,1.2
Emys orbicularis,46.79,1.201
Emys orbicularis,46.79,1.201
Emys orbicularis,46.79,1.3
Emys orbicularis,46.79,1.3
Emys orbicularis,46.790142,36.931407
Emys orbicularis,46.7902,1.199598
Emys orbicularis,46.790205,1.199468
Emys orbicularis,46.790206,1.199564
Emys orbicularis,46.790207,1.199488
Emys orbicularis,46.790215,1.199491
Emys orbicularis,46.790223,1.199371
Emys orbicularis,46.790246,1.199489
Emys orbicularis,46.790248,1.200349
Emys orbicularis,46.790257,1.200379
Emys orbicularis,46.79029,1.199475
Emys orbicularis,46.790301,1.199438
Emys orbicularis,46.790305,1.199656
Emys orbicularis,46.790305,1.200417
Emys orbicularis,46.790321,1.200528
Emys orbicularis,46.790332,-2.025558
Emys orbicularis,46.790335,1.186753
Emys orbicularis,46.790345,1.199377
Emys orbicularis,46.790348,1.200302
Emys orbicularis,46.790374,1.199369
Emys orbicularis,46.790386,1.199333
Emys orbicularis,46.790432,1.199316
Emys orbicularis,46.790458,1.199269
Emys orbicularis,46.790473,1.199232
Emys orbicularis,46.790476,1.200298
Emys orbicularis,46.790496,1.199226
Emys orbicularis,46.790497,1.200413
Emys orbicularis,46.7905,1.2002
Emys orbicularis,46.790503,1.200329
Emys orbicularis,46.790503,1.200329
Emys orbicularis,46.790506,1.200211
Emys orbicularis,46.790511,1.199216
Emys orbicularis,46.790515,1.199157
Emys orbicularis,46.790539,1.199203
Emys orbicularis,46.790557,1.199235
Emys orbicularis,46.790587,1.199077
Emys orbicularis,46.7906,1.1989
Emys orbicularis,46.790611,1.199085
Emys orbicularis,46.790616,1.199005
Emys orbicularis,46.790616,1.198928
Emys orbicularis,46.790616,1.198928
Emys orbicularis,46.790619,1.199102
Emys orbicularis,46.790633,1.200195
Emys orbicularis,46.790634,1.200818
Emys orbicularis,46.790635,1.198947
Emys orbicularis,46.790635,1.199191
Emys orbicularis,46.790636,1.202231
Emys orbicularis,46.79065,1.199001
Emys orbicularis,46.790668,1.198932
Emys orbicularis,46.790677,1.199005
Emys orbicularis,46.79069,1.198963
Emys orbicularis,46.79069,1.198963
Emys orbicularis,46.790783,1.238494
Emys orbicularis,46.790808,1.200583
Emys orbicularis,46.790908,1.186073
Emys orbicularis,46.790994,1.185648
Emys orbicularis,46.790995,1.199907
Emys orbicularis,46.791077,1.187582
Emys orbicularis,46.791099,1.197806
Emys orbicularis,46.7911,1.1992
Emys orbicularis,46.791163,36.903609
Emys orbicularis,46.791214,1.187682
Emys orbicularis,46.791272,1.185998
Emys orbicularis,46.79129,1.199108
Emys orbicularis,46.791324,1.198765
Emys orbicularis,46.791386,1.198126
Emys orbicularis,46.791407,1.199291
Emys orbicularis,46.79141,1.186552
Emys orbicularis,46.79141,1.186552
Emys orbicularis,46.791471,1.186198
Emys orbicularis,46.791475,1.186169
Emys orbicularis,46.7915,1.1864
Emys orbicularis,46.791507,1.18618
Emys orbicularis,46.791509,1.186409
Emys orbicularis,46.791523,1.199946
Emys orbicularis,46.791525,1.18616
Emys orbicularis,46.791525,1.204097
Emys orbicularis,46.791541,1.186364
Emys orbicularis,46.791546,1.18636
Emys orbicularis,46.79155,1.186371
